master.kmeans.dim8,2021-01-31 19:24:00,0.25781387886932317
master.kmeans.dim8,2021-01-31 19:25:00,-0.4812230761779498
master.kmeans.dim8,2021-01-31 19:26:00,-0.5159177439894624
master.kmeans.dim8,2021-01-31 19:27:00,-0.19240630838608896
master.kmeans.dim8,2021-01-31 19:28:00,0.94910231057433
master.kmeans.dim8,2021-01-31 19:29:00,0.47609913328515924
master.kmeans.dim8,2021-01-31 19:30:00,0.544866167856997
master.kmeans.dim9,2021-01-31 19:21:00,-0.26237550963918593
master.kmeans.dim9,2021-01-31 19:22:00,-0.22892524806815345
master.kmeans.dim9,2021-01-31 19:23:00,-0.3135570134493949
master.kmeans.dim9,2021-01-31 19:24:00,-0.419329787684103
master.kmeans.dim9,2021-01-31 19:25:00,-0.383140681299326
master.kmeans.dim9,2021-01-31 19:26:00,-0.1901263572226387
master.kmeans.dim9,2021-01-31 19:27:00,-0.30156003202365816
master.kmeans.dim9,2021-01-31 19:28:00,-0.43951197790245466
master.kmeans.dim9,2021-01-31 19:29:00,-0.3229509768179931
master.kmeans.dim9,2021-01-31 19:30:00,-0.44533242944350043
